# P-values	0.001	0.0005	0.0001
ZN274_HUMAN.H11MO.0.A	3.7751099999999997	4.85361	7.14546
ZN281_HUMAN.H11MO.0.A	2.0676099999999997	3.3736099999999998	6.10976
ZN317_HUMAN.H11MO.0.C	3.8879099999999998	4.95611	7.228560000000001
ZN320_HUMAN.H11MO.0.C	2.0030099999999997	3.23676	5.83796
ZN322_HUMAN.H11MO.0.B	2.91646	3.9562099999999996	6.166259999999999
ZN329_HUMAN.H11MO.0.C	-2.57989	-0.9330399999999999	2.58641
ZN331_HUMAN.H11MO.0.C	-0.56104	0.8880600000000001	3.97716
ZN335_HUMAN.H11MO.0.A	3.41941	4.42136	6.54141
ZN341_HUMAN.H11MO.0.C	3.94041	4.92336	6.97856
ZN350_HUMAN.H11MO.0.C	6.0026600000000006	6.774360000000001	8.33731
ZN382_HUMAN.H11MO.0.C	2.42116	3.5682599999999995	6.01021
ZN384_HUMAN.H11MO.0.C	5.83543	6.7666900000000005	8.243315
ZN394_HUMAN.H11MO.0.C	6.17986	6.90456	8.396710000000002
ZN418_HUMAN.H11MO.0.C	5.0476600000000005	6.02136	8.01811
ZN436_HUMAN.H11MO.0.C	-6.0742899999999995	-4.209490000000001	-0.21809
ZN449_HUMAN.H11MO.0.C	4.1812249999999995	5.255889999999999	7.483560000000001
ZN467_HUMAN.H11MO.0.C	2.1242599999999996	3.4100099999999998	6.119859999999999
ZN490_HUMAN.H11MO.0.C	-7.5209399999999995	-5.51344	-1.21944
ZN502_HUMAN.H11MO.0.C	-1.38024	0.15361	3.44006
ZN528_HUMAN.H11MO.0.C	2.1040599999999996	3.44946	6.28771
ZN547_HUMAN.H11MO.0.C	3.40191	4.47026	6.72646
ZN549_HUMAN.H11MO.0.C	3.2496599999999995	4.400309999999999	6.8380600000000005
ZN554_HUMAN.H11MO.0.C	4.25641	5.16141	7.035360000000001
ZN563_HUMAN.H11MO.0.C	4.39326	5.238009999999999	7.001460000000001
ZN582_HUMAN.H11MO.0.C	1.80226	3.1334099999999996	5.94771
ZN586_HUMAN.H11MO.0.C	-6.80254	-4.81134	-0.5505899999999999
ZN667_HUMAN.H11MO.0.C	4.84026	5.66206	7.40151
ZN680_HUMAN.H11MO.0.C	0.042910000000000004	1.55681	4.76656
ZN708_HUMAN.H11MO.0.C	2.81281	3.97686	6.42791
ZN768_HUMAN.H11MO.0.C	0.9646600000000001	2.35846	5.31001
ZN770_HUMAN.H11MO.0.C	1.8664099999999997	3.07096	5.62496
ZN816_HUMAN.H11MO.0.C	2.87221	4.09731	6.658010000000001
ZNF18_HUMAN.H11MO.0.C	3.9070099999999996	4.99155	7.246700000000001
ZNF41_HUMAN.H11MO.0.C	3.17481	4.34836	6.832510000000001
ZNF76_HUMAN.H11MO.0.C	2.3651099999999996	3.57136	6.128959999999999
ZNF85_HUMAN.H11MO.0.C	4.37046	5.46831	7.7690600000000005
ZNF8_HUMAN.H11MO.0.C	-3.16689	-1.55844	1.8899599999999999
ZSC22_HUMAN.H11MO.0.C	2.7812099999999997	3.90101	6.25801
ZSC31_HUMAN.H11MO.0.C	3.6211599999999997	4.61711	6.735110000000001
